3.0,(-7480.339+6033.167j),(-444.113+362.56j),5.76
3.01,(-7450.154+5988.878j),(-442.299+359.898j),5.76
3.02,(-7420.113+5944.998j),(-440.494+357.261j),5.76
3.03,(-7390.215+5901.52j),(-438.697+354.649j),5.76
3.04,(-7360.459+5858.442j),(-436.909+352.06j),5.76
3.05,(-7330.844+5815.758j),(-435.129+349.495j),5.76
3.06,(-7301.371+5773.465j),(-433.358+346.953j),5.76
3.07,(-7272.038+5731.558j),(-431.595+344.435j),5.76
3.08,(-7242.845+5690.033j),(-429.841+341.939j),5.76
3.09,(-7213.791+5648.886j),(-428.095+339.467j),5.76
3.1,(-7184.876+5608.112j),(-426.357+337.016j),5.76
3.11,(-7156.1+5567.709j),(-424.628+334.588j),5.76
3.12,(-7127.462+5527.671j),(-422.907+332.182j),5.76
3.13,(-7098.961+5487.995j),(-421.194+329.798j),5.76
3.14,(-7070.596+5448.678j),(-419.49+327.435j),5.76
3.15,(-7042.368+5409.714j),(-417.793+325.094j),5.76
3.16,(-7014.275+5371.101j),(-416.105+322.773j),5.76
3.17,(-6986.318+5332.834j),(-414.425+320.474j),5.76
3.18,(-6958.495+5294.91j),(-412.753+318.195j),5.76
3.19,(-6930.806+5257.326j),(-411.089+315.936j),5.76
3.2,(-6903.25+5220.077j),(-409.433+313.698j),5.76
3.21,(-6875.827+5183.161j),(-407.785+311.479j),5.76
3.22,(-6848.537+5146.573j),(-406.145+309.281j),5.76
3.23,(-6821.378+5110.31j),(-404.513+307.101j),5.76
3.24,(-6794.35+5074.369j),(-402.889+304.941j),5.76
3.25,(-6767.453+5038.746j),(-401.273+302.801j),5.76
3.26,(-6740.686+5003.438j),(-399.664+300.679j),5.76
3.27,(-6714.049+4968.442j),(-398.063+298.576j),5.76
3.28,(-6687.54+4933.754j),(-396.47+296.491j),5.76
3.29,(-6661.16+4899.372j),(-394.885+294.425j),5.76
3.3,(-6634.907+4865.291j),(-393.307+292.377j),5.76
3.31,(-6608.782+4831.51j),(-391.737+290.347j),5.76
3.32,(-6582.783+4798.024j),(-390.175+288.335j),5.76
3.33,(-6556.91+4764.83j),(-388.62+286.34j),5.76
3.34,(-6531.163+4731.927j),(-387.073+284.363j),5.76
3.35,(-6505.541+4699.309j),(-385.533+282.402j),5.76
3.36,(-6480.043+4666.976j),(-384.001+280.459j),5.76
3.37,(-6454.669+4634.923j),(-382.476+278.533j),5.76
3.38,(-6429.418+4603.148j),(-380.959+276.624j),5.76
3.39,(-6404.29+4571.648j),(-379.449+274.731j),5.76
3.4,(-6379.284+4540.42j),(-377.946+272.854j),5.76
3.41,(-6354.4+4509.462j),(-376.45+270.994j),5.76
3.42,(-6329.636+4478.77j),(-374.962+269.149j),5.76
3.43,(-6304.993+4448.342j),(-373.481+267.321j),5.76
3.44,(-6280.47+4418.175j),(-372.008+265.508j),5.76
3.45,(-6256.066+4388.266j),(-370.541+263.711j),5.76
3.46,(-6231.781+4358.614j),(-369.082+261.929j),5.76
3.47,(-6207.614+4329.214j),(-367.629+260.162j),5.76
3.48,(-6183.564+4300.065j),(-366.184+258.41j),5.76
3.49,(-6159.632+4271.165j),(-364.746+256.673j),5.76
3.5,(-6135.816+4242.51j),(-363.315+254.951j),5.76
3.51,(-6112.116+4214.098j),(-361.89+253.244j),5.76
3.52,(-6088.531+4185.927j),(-360.473+251.551j),5.76
3.53,(-6065.062+4157.994j),(-359.063+249.872j),5.76
3.54,(-6041.706+4130.297j),(-357.659+248.208j),5.76
3.55,(-6018.464+4102.833j),(-356.263+246.558j),5.76
3.56,(-5995.336+4075.601j),(-354.873+244.921j),5.76
3.57,(-5972.319+4048.597j),(-353.489+243.298j),5.76
3.58,(-5949.415+4021.82j),(-352.113+241.689j),5.76
3.59,(-5926.623+3995.267j),(-350.743+240.093j),5.76
3.6,(-5903.941+3968.936j),(-349.38+238.511j),5.76
3.61,(-5881.37+3942.825j),(-348.024+236.942j),5.76
3.62,(-5858.909+3916.932j),(-346.674+235.386j),5.76
3.63,(-5836.557+3891.254j),(-345.331+233.843j),5.76
3.64,(-5814.314+3865.789j),(-343.994+232.313j),5.76
3.65,(-5792.179+3840.536j),(-342.664+230.795j),5.76
3.66,(-5770.151+3815.492j),(-341.34+229.29j),5.76
3.67,(-5748.231+3790.655j),(-340.023+227.797j),5.76
3.68,(-5726.418+3766.023j),(-338.712+226.317j),5.76
3.69,(-5704.71+3741.593j),(-337.408+224.849j),5.76
3.7,(-5683.108+3717.365j),(-336.109+223.393j),5.76
3.71,(-5661.612+3693.336j),(-334.818+221.949j),5.76
3.72,(-5640.219+3669.504j),(-333.532+220.517j),5.76
3.73,(-5618.931+3645.868j),(-332.253+219.096j),5.76
3.74,(-5597.746+3622.424j),(-330.98+217.688j),5.76
3.75,(-5576.664+3599.172j),(-329.713+216.29j),5.76
3.76,(-5555.684+3576.109j),(-328.452+214.904j),5.76
3.77,(-5534.806+3553.234j),(-327.197+213.53j),5.76
3.78,(-5514.03+3530.545j),(-325.949+212.166j),5.76
3.79,(-5493.354+3508.04j),(-324.706+210.814j),5.76
3.8,(-5472.778+3485.718j),(-323.47+209.472j),5.76
3.81,(-5452.303+3463.575j),(-322.239+208.142j),5.76
3.82,(-5431.926+3441.612j),(-321.015+206.822j),5.76
3.83,(-5411.649+3419.825j),(-319.796+205.513j),5.76
3.84,(-5391.469+3398.214j),(-318.584+204.214j),5.76
3.85,(-5371.388+3376.777j),(-317.377+202.926j),5.76
3.86,(-5351.403+3355.511j),(-316.176+201.648j),5.76
3.87,(-5331.516+3334.416j),(-314.981+200.38j),5.76
3.88,(-5311.724+3313.489j),(-313.791+199.122j),5.76
3.89,(-5292.029+3292.73j),(-312.608+197.875j),5.76
3.9,(-5272.428+3272.136j),(-311.43+196.637j),5.76
3.91,(-5252.923+3251.706j),(-310.258+195.41j),5.76
3.92,(-5233.511+3231.438j),(-309.091+194.192j),5.76
3.93,(-5214.193+3211.332j),(-307.93+192.983j),5.76
3.94,(-5194.969+3191.384j),(-306.775+191.785j),5.76
3.95,(-5175.837+3171.594j),(-305.625+190.595j),5.76
3.96,(-5156.798+3151.961j),(-304.481+189.415j),5.76
3.97,(-5137.85+3132.482j),(-303.342+188.245j),5.76
3.98,(-5118.994+3113.157j),(-302.209+187.083j),5.76
3.99,(-5100.228+3093.983j),(-301.082+185.931j),5.76
4.0,(-5081.553+3074.96j),(-299.959+184.788j),5.76
4.01,(-5062.968+3056.087j),(-298.842+183.654j),5.76
4.02,(-5044.472+3037.36j),(-297.731+182.529j),5.76
4.03,(-5026.065+3018.781j),(-296.625+181.412j),5.76
4.04,(-5007.746+3000.346j),(-295.524+180.304j),5.76
4.05,(-4989.516+2982.054j),(-294.428+179.205j),5.76
4.06,(-4971.373+2963.905j),(-293.338+178.114j),5.76
