3.0,(-5789.513+4670.504j),(-342.504+280.671j),5.76
3.01,(-5766.146+4636.218j),(-341.1+278.611j),5.76
3.02,(-5742.89+4602.248j),(-339.702+276.57j),5.76
3.03,(-5719.745+4568.591j),(-338.311+274.547j),5.76
3.04,(-5696.709+4535.242j),(-336.927+272.543j),5.76
3.05,(-5673.784+4502.199j),(-335.549+270.557j),5.76
3.06,(-5650.967+4469.458j),(-334.178+268.59j),5.76
3.07,(-5628.259+4437.016j),(-332.813+266.64j),5.76
3.08,(-5605.66+4404.87j),(-331.455+264.708j),5.76
3.09,(-5583.168+4373.017j),(-330.104+262.794j),5.76
3.1,(-5560.784+4341.453j),(-328.758+260.897j),5.76
3.11,(-5538.508+4310.175j),(-327.42+259.018j),5.76
3.12,(-5516.337+4279.18j),(-326.087+257.155j),5.76
3.13,(-5494.274+4248.465j),(-324.762+255.309j),5.76
3.14,(-5472.316+4218.028j),(-323.442+253.48j),5.76
3.15,(-5450.463+4187.865j),(-322.129+251.667j),5.76
3.16,(-5428.716+4157.973j),(-320.822+249.871j),5.76
3.17,(-5407.073+4128.349j),(-319.521+248.091j),5.76
3.18,(-5385.534+4098.991j),(-318.227+246.327j),5.76
3.19,(-5364.099+4069.895j),(-316.939+244.578j),5.76
3.2,(-5342.767+4041.06j),(-315.657+242.845j),5.76
3.21,(-5321.538+4012.481j),(-314.381+241.128j),5.76
3.22,(-5300.411+3984.157j),(-313.111+239.426j),5.76
3.23,(-5279.386+3956.085j),(-311.848+237.739j),5.76
3.24,(-5258.463+3928.261j),(-310.591+236.067j),5.76
3.25,(-5237.641+3900.684j),(-309.339+234.41j),5.76
3.26,(-5216.92+3873.351j),(-308.094+232.767j),5.76
3.27,(-5196.299+3846.259j),(-306.855+231.139j),5.76
3.28,(-5175.777+3819.406j),(-305.622+229.525j),5.76
3.29,(-5155.355+3792.79j),(-304.394+227.926j),5.76
3.3,(-5135.032+3766.407j),(-303.173+226.34j),5.76
3.31,(-5114.808+3740.255j),(-301.958+224.769j),5.76
3.32,(-5094.681+3714.332j),(-300.748+223.211j),5.76
3.33,(-5074.652+3688.636j),(-299.545+221.667j),5.76
3.34,(-5054.72+3663.164j),(-298.347+220.136j),5.76
3.35,(-5034.885+3637.914j),(-297.155+218.618j),5.76
3.36,(-5015.146+3612.883j),(-295.969+217.114j),5.76
3.37,(-4995.503+3588.07j),(-294.788+215.623j),5.76
3.38,(-4975.956+3563.472j),(-293.614+214.145j),5.76
3.39,(-4956.503+3539.086j),(-292.445+212.679j),5.76
3.4,(-4937.145+3514.912j),(-291.281+211.227j),5.76
3.41,(-4917.881+3490.945j),(-290.124+209.786j),5.76
3.42,(-4898.71+3467.186j),(-288.972+208.359j),5.76
3.43,(-4879.633+3443.63j),(-287.825+206.943j),5.76
3.44,(-4860.649+3420.277j),(-286.684+205.54j),5.76
3.45,(-4841.757+3397.123j),(-285.549+204.148j),5.76
3.46,(-4822.957+3374.168j),(-284.419+202.769j),5.76
3.47,(-4804.248+3351.409j),(-283.295+201.401j),5.76
3.48,(-4785.631+3328.844j),(-282.176+200.045j),5.76
3.49,(-4767.104+3306.471j),(-281.063+198.701j),5.76
3.5,(-4748.667+3284.288j),(-279.955+197.368j),5.76
3.51,(-4730.32+3262.293j),(-278.852+196.046j),5.76
3.52,(-4712.062+3240.485j),(-277.755+194.735j),5.76
3.53,(-4693.893+3218.861j),(-276.663+193.436j),5.76
3.54,(-4675.813+3197.419j),(-275.577+192.147j),5.76
3.55,(-4657.82+3176.159j),(-274.495+190.87j),5.76
3.56,(-4639.916+3155.077j),(-273.419+189.603j),5.76
3.57,(-4622.098+3134.172j),(-272.349+188.346j),5.76
3.58,(-4604.367+3113.443j),(-271.283+187.101j),5.76
3.59,(-4586.723+3092.888j),(-270.223+185.865j),5.76
3.6,(-4569.164+3072.504j),(-269.168+184.64j),5.76
3.61,(-4551.691+3052.291j),(-268.118+183.426j),5.76
3.62,(-4534.303+3032.245j),(-267.073+182.221j),5.76
3.63,(-4516.999+3012.367j),(-266.033+181.027j),5.76
3.64,(-4499.78+2992.654j),(-264.998+179.842j),5.76
3.65,(-4482.644+2973.105j),(-263.968+178.667j),5.76
3.66,(-4465.592+2953.717j),(-262.943+177.502j),5.76
3.67,(-4448.623+2934.49j),(-261.924+176.347j),5.76
3.68,(-4431.736+2915.421j),(-260.909+175.201j),5.76
3.69,(-4414.932+2896.509j),(-259.899+174.064j),5.76
3.7,(-4398.209+2877.754j),(-258.894+172.937j),5.76
3.71,(-4381.567+2859.152j),(-257.894+171.819j),5.76
3.72,(-4365.007+2840.703j),(-256.899+170.71j),5.76
3.73,(-4348.526+2822.404j),(-255.909+169.611j),5.76
3.74,(-4332.126+2804.256j),(-254.923+168.52j),5.76
3.75,(-4315.806+2786.256j),(-253.942+167.439j),5.76
3.76,(-4299.565+2768.402j),(-252.966+166.366j),5.76
3.77,(-4283.402+2750.694j),(-251.995+165.301j),5.76
3.78,(-4267.318+2733.129j),(-251.028+164.246j),5.76
3.79,(-4251.313+2715.707j),(-250.066+163.199j),5.76
3.8,(-4235.384+2698.426j),(-249.109+162.16j),5.76
3.81,(-4219.533+2681.285j),(-248.157+161.13j),5.76
3.82,(-4203.759+2664.282j),(-247.209+160.109j),5.76
3.83,(-4188.062+2647.416j),(-246.265+159.095j),5.76
3.84,(-4172.44+2630.686j),(-245.327+158.09j),5.76
3.85,(-4156.894+2614.091j),(-244.392+157.092j),5.76
3.86,(-4141.423+2597.628j),(-243.463+156.103j),5.76
3.87,(-4126.028+2581.298j),(-242.538+155.122j),5.76
3.88,(-4110.706+2565.098j),(-241.617+154.148j),5.76
3.89,(-4095.459+2549.027j),(-240.701+153.182j),5.76
3.9,(-4080.286+2533.085j),(-239.789+152.224j),5.76
3.91,(-4065.186+2517.269j),(-238.881+151.274j),5.76
3.92,(-4050.158+2501.579j),(-237.978+150.331j),5.76
3.93,(-4035.204+2486.014j),(-237.08+149.396j),5.76
3.94,(-4020.321+2470.571j),(-236.185+148.468j),5.76
3.95,(-4005.511+2455.251j),(-235.295+147.547j),5.76
3.96,(-3990.772+2440.052j),(-234.409+146.634j),5.76
3.97,(-3976.104+2424.973j),(-233.528+145.727j),5.76
3.98,(-3961.506+2410.013j),(-232.651+144.828j),5.76
3.99,(-3946.979+2395.17j),(-231.778+143.936j),5.76
4.0,(-3932.522+2380.444j),(-230.909+143.051j),5.76
4.01,(-3918.134+2365.833j),(-230.044+142.173j),5.76
4.02,(-3903.816+2351.336j),(-229.184+141.302j),5.76
4.03,(-3889.566+2336.953j),(-228.328+140.438j),5.76
4.04,(-3875.385+2322.681j),(-227.475+139.58j),5.76
4.05,(-3861.272+2308.521j),(-226.627+138.729j),5.76
4.06,(-3847.227+2294.471j),(-225.783+137.885j),5.76
4.07,(-3833.249+2280.53j),(-224.943+137.047j),5.76
4.08,(-3819.339+2266.697j),(-224.107+136.216j),5.76
4.09,(-3805.495+2252.972j),(-223.275+135.391j),5.76
4.1,(-3791.717+2239.352j),(-222.447+134.573j),5.76
