3.0,(-6396.145+5159.398j),(-378.959+310.051j),5.76
3.01,(-6370.332+5121.524j),(-377.408+307.775j),5.76
3.02,(-6344.642+5083.998j),(-375.864+305.52j),5.76
3.03,(-6319.074+5046.817j),(-374.327+303.286j),5.76
3.04,(-6293.627+5009.978j),(-372.798+301.072j),5.76
3.05,(-6268.301+4973.476j),(-371.276+298.878j),5.76
3.06,(-6243.096+4937.308j),(-369.762+296.705j),5.76
3.07,(-6218.012+4901.47j),(-368.254+294.551j),5.76
3.08,(-6193.047+4865.959j),(-366.754+292.417j),5.76
3.09,(-6168.201+4830.771j),(-365.261+290.303j),5.76
3.1,(-6143.474+4795.903j),(-363.775+288.207j),5.76
3.11,(-6118.865+4761.351j),(-362.296+286.131j),5.76
3.12,(-6094.374+4727.112j),(-360.824+284.073j),5.76
3.13,(-6070.001+4693.182j),(-359.36+282.034j),5.76
3.14,(-6045.745+4659.559j),(-357.902+280.014j),5.76
3.15,(-6021.605+4626.238j),(-356.451+278.011j),5.76
3.16,(-5997.581+4593.217j),(-355.008+276.027j),5.76
3.17,(-5973.672+4560.493j),(-353.571+274.06j),5.76
3.18,(-5949.879+4528.061j),(-352.141+272.111j),5.76
3.19,(-5926.2+4495.92j),(-350.718+270.18j),5.76
3.2,(-5902.635+4464.066j),(-349.302+268.266j),5.76
3.21,(-5879.184+4432.496j),(-347.893+266.368j),5.76
3.22,(-5855.846+4401.207j),(-346.49+264.488j),5.76
3.23,(-5832.62+4370.196j),(-345.094+262.625j),5.76
3.24,(-5809.507+4339.46j),(-343.705+260.778j),5.76
3.25,(-5786.505+4308.997j),(-342.323+258.947j),5.76
3.26,(-5763.615+4278.802j),(-340.947+257.132j),5.76
3.27,(-5740.835+4248.875j),(-339.579+255.334j),5.76
3.28,(-5718.165+4219.211j),(-338.216+253.551j),5.76
3.29,(-5695.606+4189.808j),(-336.861+251.784j),5.76
3.3,(-5673.155+4160.663j),(-335.511+250.033j),5.76
3.31,(-5650.814+4131.774j),(-334.169+248.297j),5.76
3.32,(-5628.58+4103.137j),(-332.833+246.576j),5.76
3.33,(-5606.455+4074.751j),(-331.503+244.87j),5.76
3.34,(-5584.436+4046.613j),(-330.18+243.179j),5.76
3.35,(-5562.525+4018.72j),(-328.863+241.503j),5.76
3.36,(-5540.72+3991.069j),(-327.553+239.841j),5.76
3.37,(-5519.021+3963.658j),(-326.249+238.194j),5.76
