3.0,(-5544.279+4472.865j),(-327.767+268.794j),5.76
3.01,(-5521.901+4440.031j),(-326.422+266.821j),5.76
3.02,(-5499.629+4407.498j),(-325.083+264.866j),5.76
3.03,(-5477.463+4375.265j),(-323.751+262.929j),5.76
3.04,(-5455.402+4343.327j),(-322.426+261.01j),5.76
3.05,(-5433.446+4311.683j),(-321.106+259.108j),5.76
3.06,(-5411.595+4280.327j),(-319.793+257.224j),5.76
3.07,(-5389.849+4249.258j),(-318.486+255.357j),5.76
3.08,(-5368.205+4218.473j),(-317.186+253.507j),5.76
3.09,(-5346.666+4187.967j),(-315.891+251.674j),5.76
3.1,(-5325.229+4157.739j),(-314.603+249.857j),5.76
3.11,(-5303.895+4127.784j),(-313.321+248.057j),5.76
3.12,(-5282.663+4098.101j),(-312.045+246.273j),5.76
3.13,(-5261.533+4068.686j),(-310.775+244.506j),5.76
3.14,(-5240.504+4039.537j),(-309.511+242.754j),5.76
3.15,(-5219.576+4010.65j),(-308.254+241.018j),5.76
3.16,(-5198.749+3982.023j),(-307.002+239.298j),5.76
3.17,(-5178.022+3953.653j),(-305.757+237.593j),5.76
3.18,(-5157.394+3925.537j),(-304.517+235.903j),5.76
3.19,(-5136.866+3897.673j),(-303.283+234.229j),5.76
3.2,(-5116.437+3870.057j),(-302.056+232.569j),5.76
3.21,(-5096.106+3842.688j),(-300.834+230.924j),5.76
3.22,(-5075.874+3815.563j),(-299.618+229.294j),5.76
3.23,(-5055.739+3788.678j),(-298.408+227.679j),5.76
3.24,(-5035.701+3762.032j),(-297.204+226.077j),5.76
3.25,(-5015.76+3735.622j),(-296.006+224.49j),5.76
3.26,(-4995.916+3709.446j),(-294.813+222.917j),5.76
3.27,(-4976.167+3683.5j),(-293.626+221.358j),5.76
3.28,(-4956.514+3657.783j),(-292.445+219.813j),5.76
3.29,(-4936.956+3632.293j),(-291.27+218.281j),5.76
3.3,(-4917.493+3607.026j),(-290.1+216.762j),5.76
3.31,(-4898.124+3581.981j),(-288.936+215.257j),5.76
3.32,(-4878.849+3557.155j),(-287.778+213.765j),5.76
3.33,(-4859.668+3532.547j),(-286.625+212.286j),5.76
3.34,(-4840.58+3508.152j),(-285.478+210.821j),5.76
3.35,(-4821.584+3483.971j),(-284.337+209.367j),5.76
3.36,(-4802.68+3459.999j),(-283.201+207.927j),5.76
3.37,(-4783.868+3436.236j),(-282.07+206.499j),5.76
3.38,(-4765.148+3412.679j),(-280.945+205.083j),5.76
3.39,(-4746.519+3389.325j),(-279.826+203.68j),5.76
3.4,(-4727.98+3366.174j),(-278.712+202.288j),5.76
3.41,(-4709.531+3343.222j),(-277.603+200.909j),5.76
3.42,(-4691.172+3320.467j),(-276.5+199.542j),5.76
3.43,(-4672.902+3297.909j),(-275.402+198.186j),5.76
3.44,(-4654.721+3275.543j),(-274.309+196.842j),5.76
3.45,(-4636.628+3253.37j),(-273.222+195.51j),5.76
3.46,(-4618.624+3231.386j),(-272.14+194.188j),5.76
3.47,(-4600.707+3209.59j),(-271.063+192.879j),5.76
3.48,(-4582.877+3187.98j),(-269.992+191.58j),5.76
3.49,(-4565.134+3166.553j),(-268.925+190.292j),5.76
3.5,(-4547.477+3145.309j),(-267.864+189.016j),5.76
3.51,(-4529.907+3124.245j),(-266.808+187.75j),5.76
3.52,(-4512.422+3103.36j),(-265.758+186.495j),5.76
3.53,(-4495.021+3082.651j),(-264.712+185.25j),5.76
3.54,(-4477.706+3062.117j),(-263.671+184.016j),5.76
3.55,(-4460.475+3041.756j),(-262.636+182.793j),5.76
3.56,(-4443.328+3021.566j),(-261.606+181.579j),5.76
3.57,(-4426.264+3001.546j),(-260.58+180.376j),5.76
3.58,(-4409.284+2981.694j),(-259.56+179.183j),5.76
3.59,(-4392.386+2962.008j),(-258.544+178j),5.76
3.6,(-4375.57+2942.487j),(-257.534+176.827j),5.76
3.61,(-4358.837+2923.129j),(-256.528+175.664j),5.76
3.62,(-4342.184+2903.932j),(-255.527+174.51j),5.76
3.63,(-4325.613+2884.895j),(-254.532+173.366j),5.76
3.64,(-4309.122+2866.016j),(-253.541+172.232j),5.76
3.65,(-4292.712+2847.294j),(-252.554+171.107j),5.76
3.66,(-4276.381+2828.727j),(-251.573+169.991j),5.76
3.67,(-4260.13+2810.313j),(-250.596+168.884j),5.76
3.68,(-4243.958+2792.051j),(-249.625+167.787j),5.76
3.69,(-4227.865+2773.94j),(-248.657+166.698j),5.76
3.7,(-4211.849+2755.978j),(-247.695+165.619j),5.76
3.71,(-4195.912+2738.163j),(-246.737+164.548j),5.76
3.72,(-4180.052+2720.495j),(-245.784+163.487j),5.76
3.73,(-4164.269+2702.971j),(-244.836+162.434j),5.76
3.74,(-4148.563+2685.59j),(-243.892+161.389j),5.76
3.75,(-4132.933+2668.352j),(-242.953+160.353j),5.76
3.76,(-4117.379+2651.254j),(-242.018+159.326j),5.76
3.77,(-4101.901+2634.295j),(-241.088+158.307j),5.76
3.78,(-4086.498+2617.473j),(-240.162+157.296j),5.76
3.79,(-4071.169+2600.789j),(-239.241+156.293j),5.76
3.8,(-4055.915+2584.239j),(-238.324+155.298j),5.76
3.81,(-4040.735+2567.823j),(-237.412+154.312j),5.76
3.82,(-4025.628+2551.54j),(-236.504+153.333j),5.76
3.83,(-4010.595+2535.388j),(-235.601+152.363j),5.76
3.84,(-3995.634+2519.366j),(-234.702+151.4j),5.76
3.85,(-3980.746+2503.472j),(-233.807+150.445j),5.76
3.86,(-3965.93+2487.706j),(-232.917+149.497j),5.76
3.87,(-3951.186+2472.067j),(-232.031+148.558j),5.76
3.88,(-3936.513+2456.552j),(-231.149+147.625j),5.76
3.89,(-3921.911+2441.162j),(-230.271+146.7j),5.76
3.9,(-3907.38+2425.894j),(-229.398+145.783j),5.76
3.91,(-3892.918+2410.748j),(-228.529+144.873j),5.76
3.92,(-3878.527+2395.722j),(-227.664+143.97j),5.76
3.93,(-3864.205+2380.815j),(-226.803+143.074j),5.76
3.94,(-3849.953+2366.026j),(-225.947+142.185j),5.76
3.95,(-3835.769+2351.354j),(-225.095+141.303j),5.76
3.96,(-3821.653+2336.799j),(-224.246+140.429j),5.76
3.97,(-3807.606+2322.357j),(-223.402+139.561j),5.76
3.98,(-3793.626+2308.03j),(-222.562+138.7j),5.76
3.99,(-3779.714+2293.815j),(-221.726+137.846j),5.76
