3.0,(-11404.087+9195.379j),(-679.909+552.591j),5.76
3.01,(-11358.082+9127.877j),(-677.144+548.535j),5.76
3.02,(-11312.295+9060.996j),(-674.392+544.516j),5.76
3.03,(-11266.726+8994.731j),(-671.654+540.533j),5.76
3.04,(-11221.373+8929.073j),(-668.929+536.588j),5.76
3.05,(-11176.237+8864.017j),(-666.216+532.678j),5.76
3.06,(-11131.315+8799.557j),(-663.517+528.805j),5.76
3.07,(-11086.607+8735.685j),(-660.83+524.966j),5.76
3.08,(-11042.113+8672.395j),(-658.156+521.163j),5.76
3.09,(-10997.831+8609.681j),(-655.495+517.394j),5.76
3.1,(-10953.762+8547.537j),(-652.847+513.66j),5.76
3.11,(-10909.903+8485.956j),(-650.211+509.959j),5.76
3.12,(-10866.254+8424.933j),(-647.588+506.292j),5.76
3.13,(-10822.814+8364.462j),(-644.977+502.658j),5.76
3.14,(-10779.583+8304.536j),(-642.379+499.057j),5.76
3.15,(-10736.559+8245.15j),(-639.794+495.488j),5.76
3.16,(-10693.742+8186.298j),(-637.221+491.951j),5.76
3.17,(-10651.131+8127.975j),(-634.66+488.446j),5.76
3.18,(-10608.725+8070.174j),(-632.112+484.973j),5.76
3.19,(-10566.523+8012.89j),(-629.576+481.53j),5.76
3.2,(-10524.524+7956.118j),(-627.052+478.119j),5.76
3.21,(-10482.728+7899.852j),(-624.54+474.737j),5.76
3.22,(-10441.134+7844.087j),(-622.04+471.386j),5.76
3.23,(-10399.74+7788.817j),(-619.553+468.065j),5.76
3.24,(-10358.546+7734.038j),(-617.077+464.773j),5.76
3.25,(-10317.551+7679.744j),(-614.614+461.51j),5.76
3.26,(-10276.755+7625.93j),(-612.162+458.276j),5.76
3.27,(-10236.155+7572.591j),(-609.722+455.071j),5.76
3.28,(-10195.752+7519.722j),(-607.294+451.894j),5.76
3.29,(-10155.545+7467.318j),(-604.878+448.744j),5.76
3.3,(-10115.533+7415.375j),(-602.474+445.623j),5.76
3.31,(-10075.714+7363.887j),(-600.081+442.529j),5.76
3.32,(-10036.088+7312.85j),(-597.699+439.462j),5.76
3.33,(-9996.655+7262.259j),(-595.33+436.422j),5.76
3.34,(-9957.413+7212.109j),(-592.971+433.408j),5.76
3.35,(-9918.361+7162.396j),(-590.625+430.42j),5.76
3.36,(-9879.499+7113.115j),(-588.289+427.459j),5.76
3.37,(-9840.825+7064.262j),(-585.965+424.523j),5.76
3.38,(-9802.339+7015.833j),(-583.652+421.613j),5.76
3.39,(-9764.041+6967.823j),(-581.351+418.728j),5.76
3.4,(-9725.928+6920.227j),(-579.061+415.867j),5.76
3.41,(-9688.001+6873.042j),(-576.781+413.032j),5.76
3.42,(-9650.258+6826.263j),(-574.513+410.221j),5.76
3.43,(-9612.698+6779.886j),(-572.256+407.434j),5.76
