3.0,(-10745.827+8664.877j),(-640.351+520.711j),5.76
3.01,(-10702.476+8601.269j),(-637.746+516.889j),5.76
3.02,(-10659.331+8538.246j),(-635.153+513.101j),5.76
3.03,(-10616.39+8475.804j),(-632.572+509.349j),5.76
3.04,(-10573.654+8413.934j),(-630.004+505.631j),5.76
3.05,(-10531.121+8352.632j),(-627.448+501.947j),5.76
3.06,(-10488.791+8291.89j),(-624.904+498.297j),5.76
3.07,(-10446.663+8231.703j),(-622.373+494.68j),5.76
3.08,(-10404.736+8172.064j),(-619.853+491.096j),5.76
3.09,(-10363.009+8112.969j),(-617.346+487.544j),5.76
3.1,(-10321.482+8054.41j),(-614.85+484.025j),5.76
3.11,(-10280.153+7996.382j),(-612.366+480.538j),5.76
3.12,(-10239.022+7938.88j),(-609.895+477.083j),5.76
3.13,(-10198.089+7881.897j),(-607.435+473.658j),5.76
3.14,(-10157.351+7825.428j),(-604.987+470.265j),5.76
3.15,(-10116.81+7769.469j),(-602.55+466.902j),5.76
3.16,(-10076.463+7714.012j),(-600.126+463.569j),5.76
3.17,(-10036.31+7659.053j),(-597.713+460.267j),5.76
3.18,(-9996.351+7604.587j),(-595.311+456.994j),5.76
3.19,(-9956.584+7550.608j),(-592.922+453.75j),5.76
3.2,(-9917.008+7497.111j),(-590.543+450.535j),5.76
3.21,(-9877.623+7444.091j),(-588.177+447.349j),5.76
3.22,(-9838.428+7391.543j),(-585.821+444.191j),5.76
3.23,(-9799.423+7339.462j),(-583.477+441.061j),5.76
3.24,(-9760.605+7287.843j),(-581.144+437.959j),5.76
3.25,(-9721.976+7236.682j),(-578.823+434.884j),5.76
3.26,(-9683.533+7185.972j),(-576.513+431.837j),5.76
3.27,(-9645.276+7135.711j),(-574.214+428.817j),5.76
3.28,(-9607.204+7085.892j),(-571.926+425.823j),5.76
3.29,(-9569.316+7036.512j),(-569.649+422.855j),5.76
3.3,(-9531.612+6987.565j),(-567.383+419.914j),5.76
3.31,(-9494.09+6939.047j),(-565.128+416.998j),5.76
3.32,(-9456.751+6890.955j),(-562.884+414.108j),5.76
3.33,(-9419.592+6843.282j),(-560.651+411.243j),5.76
3.34,(-9382.614+6796.026j),(-558.429+408.403j),5.76
3.35,(-9345.815+6749.181j),(-556.218+405.588j),5.76
3.36,(-9309.195+6702.743j),(-554.017+402.798j),5.76
3.37,(-9272.753+6656.709j),(-551.827+400.031j),5.76
3.38,(-9236.487+6611.073j),(-549.648+397.289j),5.76
3.39,(-9200.398+6565.833j),(-547.479+394.57j),5.76
3.4,(-9164.484+6520.983j),(-545.321+391.875j),5.76
3.41,(-9128.745+6476.52j),(-543.173+389.203j),5.76
3.42,(-9093.18+6432.44j),(-541.036+386.554j),5.76
3.43,(-9057.787+6388.739j),(-538.909+383.928j),5.76
3.44,(-9022.567+6345.413j),(-536.792+381.324j),5.76
3.45,(-8987.518+6302.458j),(-534.686+378.743j),5.76
3.46,(-8952.639+6259.871j),(-532.59+376.184j),5.76
